Wall time,Step,Value
1624064834.202934,0,2.311387300491333
1624064834.8494306,0,2.2871947288513184
1624064840.427692,0,2.227668523788452
1624064845.22097,0,2.1959567070007324
1624064860.540836,0,2.11373233795166
1624064873.2051363,0,2.1663174629211426
1624064874.2463207,0,2.1426379680633545
1624064878.732864,0,2.0941390991210938
1624064882.5507817,0,2.146322250366211
1624064890.1474361,0,2.1568315029144287
1624064890.5752795,0,2.059596061706543
1624064905.487468,1,1.9938726425170898
1624064938.4071534,1,2.009859800338745
1624064951.3978016,1,2.082958936691284
1624064960.4775918,1,1.896291732788086
1624064961.9853265,1,2.101811408996582
1624064983.3425648,2,2.0664846897125244
1624064986.1543162,2,2.072192907333374
1624065000.5012152,2,2.0744993686676025
1624065002.1729627,2,1.9786193370819092
1624065019.0288463,2,2.0081937313079834
1624065020.3354964,2,1.8319871425628662
1624065026.0928428,2,1.8001809120178223
1624065065.9430046,3,2.0638442039489746
1624065075.1299102,3,1.9954278469085693
1624065085.9921608,3,1.7105220556259155
1624065093.9958537,3,1.7097225189208984
1624065109.9409723,3,1.9804418087005615
1624065138.3745859,4,1.922659158706665
1624065150.2144935,4,1.994093894958496
1624065150.866293,4,1.8134489059448242
1624065153.8836684,4,1.9668571949005127
1624065154.861138,4,1.8741960525512695
1624065164.9537768,4,1.9132678508758545
1624065166.4071395,4,1.88565993309021
1624065175.7728238,4,1.9764491319656372
1624065182.089936,4,1.8591198921203613
1624065206.1640453,4,1.9173389673233032
1624065236.2189069,5,1.905210018157959
1624065274.5981207,5,1.830031156539917
1624065290.0093083,5,1.6662616729736328
1624065291.0868185,5,1.9053809642791748
1624065328.3435655,5,1.8804045915603638
1624065339.940953,5,1.7169244289398193
1624065372.925282,6,1.9428064823150635
1624065383.7730303,6,1.874111533164978
1624065415.921119,6,1.7941060066223145
1624065437.276455,6,1.8275806903839111
1624065492.3678312,7,1.849315881729126
1624065515.1347651,7,1.8927857875823975
1624065531.3284013,7,1.8013560771942139
1624065560.7462616,7,1.8626232147216797
1624065577.1359167,7,1.381941556930542
1624065583.1779006,7,1.387901782989502
1624065583.8887186,7,1.8564690351486206
