Wall time,Step,Value
1624086340.772781,0,2.3444366455078125
1624086340.9758782,0,2.341715097427368
1624086342.8316712,0,2.2273447513580322
1624086344.4675395,0,2.246067523956299
1624086349.634069,0,2.21669602394104
1624086353.928999,0,2.0850462913513184
1624086354.2891207,0,2.123098373413086
1624086355.7516704,0,2.0165951251983643
1624086356.9913702,0,2.1072473526000977
1624086359.4783418,0,2.1215686798095703
1624086359.6192844,0,2.0457687377929688
1624086415.323008,1,2.0673656463623047
1624086425.977885,1,2.033651351928711
1624086430.14278,1,1.929020643234253
1624086433.038337,1,1.9694985151290894
1624086433.507112,1,2.0684666633605957
1624086488.544975,2,2.104783535003662
1624086489.5245876,2,2.0480122566223145
1624086494.7097275,2,1.9425396919250488
1624086495.303068,2,1.98628830909729
1624086501.5864723,2,1.9552230834960938
1624086502.0402167,2,2.0714540481567383
1624086504.2231288,2,2.035691022872925
1624086566.450096,3,1.7596375942230225
1624086569.8307202,3,1.8972198963165283
1624086574.1251194,3,1.8427352905273438
1624086576.986083,3,2.0075154304504395
1624086582.357564,3,2.081915855407715
1624086639.7479403,4,2.025129795074463
1624086643.9330678,4,1.950117826461792
1624086644.1362052,4,1.5655771493911743
1624086645.1226068,4,1.8167999982833862
1624086645.4169252,4,1.7912483215332031
1624086648.8703783,4,1.9335105419158936
1624086649.364096,4,1.9675887823104858
1624086652.5172038,4,1.8182438611984253
1624086654.6417515,4,1.941656470298767
1624086660.7945273,4,1.858231544494629
1624086714.4754589,5,1.9227056503295898
1624086722.0435598,5,1.6491458415985107
1624086725.1289692,5,1.8502252101898193
1624086725.3495696,5,1.607326626777649
1624086732.9089773,5,1.8891077041625977
1624086735.1905413,5,1.7719976902008057
1624086790.0705721,6,1.9345722198486328
1624086792.2092495,6,1.6287164688110352
1624086798.5118384,6,1.8394420146942139
1624086802.746895,6,1.655011773109436
1624086861.5380244,7,1.8811975717544556
1624086865.971451,7,1.8793299198150635
1624086869.1452813,7,1.5213937759399414
1624086875.2715511,7,1.7652101516723633
1624086879.030579,7,1.705409049987793
1624086880.3899684,7,1.5556752681732178
1624086880.5486493,7,1.7725119590759277
1624086880.940301,7,1.7215681076049805
1624086883.0210295,7,1.6883153915405273
1624086883.1006787,7,1.6519365310668945
1624086884.0158505,7,1.5316925048828125
1624086884.397676,7,1.8165037631988525
1624086937.0595508,8,1.7764465808868408
1624086948.751511,8,1.3572357892990112
1624086953.0385933,8,1.7863593101501465
1624087020.9868083,9,1.4929808378219604
1624087026.346156,9,1.7023050785064697
1624087026.5774515,9,1.4074339866638184
1624087086.0282426,10,1.479196310043335
1624087091.4387162,10,1.5929700136184692
