Wall time,Step,Value
1624065342.4744465,0,33.29999923706055
1624065482.3994193,1,41.41999816894531
1624065621.670922,2,47.400001525878906
1624065761.124124,3,50.22999954223633
1624065900.6671505,4,49.630001068115234
1624066039.926091,5,52.63999938964844
1624066179.4288456,6,64.69999694824219
1624066318.6502402,7,63.41999816894531
1624066457.8291821,8,66.23999786376953
1624066596.722153,9,68.97000122070312
1624066736.088403,10,74.97000122070312
1624066875.5208733,11,70.44000244140625
1624067014.7200084,12,76.37000274658203
1624067154.0081925,13,73.3499984741211
1624067293.154766,14,71.58999633789062
1624067432.372351,15,76.75
1624067571.5589318,16,76.66999816894531
1624067710.696256,17,79.62000274658203
1624067850.1118062,18,80.43000030517578
1624067989.5988488,19,79.41000366210938
1624068128.684018,20,82.55999755859375
1624068267.8520167,21,80.58999633789062
1624068407.2263076,22,79.41000366210938
1624068546.5877159,23,76.2300033569336
1624068685.7567878,24,82.69999694824219
1624068825.0270052,25,81.91000366210938
1624068964.5127926,26,81.18000030517578
1624069104.0164607,27,84.52999877929688
1624069243.4231644,28,82.26000213623047
1624069382.550598,29,75.12000274658203
1624069521.7377841,30,78.95999908447266
1624069660.968692,31,83.26000213623047
1624069800.1327794,32,82.0
1624069939.4665573,33,78.1500015258789
1624070078.8751974,34,82.52999877929688
1624070218.4201674,35,82.69000244140625
1624070357.8760986,36,82.44999694824219
1624070497.2707338,37,75.75
1624070636.7319834,38,81.94000244140625
1624070776.1576183,39,80.08999633789062
1624070915.5141606,40,84.1500015258789
1624071055.004992,41,77.4800033569336
1624071194.3779168,42,80.2699966430664
1624071333.3856254,43,84.80999755859375
1624071472.6691444,44,80.9000015258789
1624071612.0454721,45,84.80000305175781
1624071751.4287243,46,84.86000061035156
1624071890.947819,47,77.98999786376953
1624072030.3487833,48,86.47000122070312
1624072169.8564224,49,84.11000061035156
1624072309.3741915,50,83.48999786376953
1624072448.8135571,51,80.66999816894531
1624072588.1336875,52,85.5
1624072727.4991672,53,85.12000274658203
1624072866.6081183,54,85.4000015258789
1624073005.5757093,55,84.05999755859375
1624073144.7149885,56,82.37000274658203
1624073284.0908368,57,83.70999908447266
1624073423.5428555,58,85.83999633789062
1624073562.982422,59,83.26000213623047
1624073702.3790064,60,87.22000122070312
1624073841.7699888,61,86.33999633789062
1624073981.0973074,62,84.30000305175781
1624074120.5137484,63,82.77999877929688
1624074260.0365078,64,81.83000183105469
1624074399.388251,65,85.63999938964844
1624074538.6672027,66,81.4000015258789
1624074678.0280476,67,84.83000183105469
1624074817.3511066,68,86.6500015258789
1624074956.4906025,69,85.33000183105469
1624075095.826438,70,84.05999755859375
1624075235.0728414,71,86.05000305175781
1624075374.4880416,72,87.4000015258789
1624075514.0165277,73,86.26000213623047
1624075653.392473,74,85.87999725341797
1624075792.8828125,75,88.16000366210938
1624075932.4756505,76,86.23999786376953
1624076071.5859118,77,84.54000091552734
1624076210.8955967,78,87.58999633789062
1624076350.2864072,79,86.52999877929688
1624076489.761117,80,84.5199966430664
1624076629.1161866,81,86.5199966430664
1624076768.4760807,82,83.6500015258789
1624076907.7979348,83,87.63999938964844
1624077047.3120074,84,88.66000366210938
1624077186.80345,85,87.9000015258789
1624077326.2689822,86,87.51000213623047
1624077465.6617203,87,83.43000030517578
1624077604.706293,88,87.54000091552734
1624077743.9914734,89,89.06999969482422
1624077883.4648218,90,87.1500015258789
1624078022.9930813,91,85.58000183105469
1624078162.5812418,92,86.77999877929688
1624078302.0362012,93,87.05999755859375
1624078441.3194945,94,87.45999908447266
1624078580.496087,95,87.94000244140625
1624078719.706065,96,85.19999694824219
1624078859.1919494,97,89.02999877929688
1624078998.658498,98,89.44000244140625
1624079137.8909993,99,88.68000030517578
1624079276.9707932,100,87.7699966430664
1624079416.2797675,101,86.48999786376953
1624079555.63282,102,88.31999969482422
1624079695.0026608,103,85.08999633789062
1624079834.4440348,104,86.83000183105469
1624079973.8922122,105,88.41999816894531
1624080113.2348342,106,88.9000015258789
1624080252.5857358,107,89.02999877929688
1624080391.790464,108,87.80000305175781
1624080531.0358346,109,88.68000030517578
1624080670.5290682,110,86.80999755859375
1624080809.544498,111,87.66999816894531
1624080948.9143078,112,90.77999877929688
1624081088.5726838,113,89.56999969482422
1624081227.947937,114,90.05999755859375
1624081367.3003783,115,88.9800033569336
1624081506.711204,116,88.22000122070312
1624081646.0641592,117,86.29000091552734
1624081785.416899,118,88.76000213623047
1624081924.7639415,119,90.30000305175781
1624082064.1499164,120,88.93000030517578
1624082203.3476017,121,90.01000213623047
1624082342.5533671,122,86.83999633789062
1624082481.914017,123,89.33000183105469
1624082621.422336,124,89.88999938964844
1624082760.8687932,125,90.0199966430664
1624082900.3009114,126,88.76000213623047
1624083039.555713,127,90.08999633789062
1624083178.8900337,128,88.9000015258789
1624083318.2445395,129,90.91999816894531
1624083457.7913342,130,89.63999938964844
1624083597.2926605,131,89.9800033569336
1624083736.622519,132,88.81999969482422
1624083875.7005277,133,91.70999908447266
1624084014.5960772,134,91.79000091552734
1624084153.872278,135,91.13999938964844
1624084293.4065156,136,91.75
1624084432.9049044,137,92.37999725341797
1624084572.399931,138,90.6500015258789
1624084711.9586859,139,92.01000213623047
1624084851.375424,140,90.54000091552734
