Wall time,Step,Value
1624086399.5838168,0,30.15999984741211
1624086472.8205411,1,36.88999938964844
1624086548.9463766,2,43.540000915527344
1624086624.409715,3,42.91999816894531
1624086698.3822293,4,46.36000061035156
1624086772.824806,5,56.959999084472656
1624086846.6372402,6,56.61000061035156
1624086920.9169533,7,55.84000015258789
1624086995.239908,8,63.58000183105469
1624087068.7979474,9,62.349998474121094
1624087143.6948998,10,67.91999816894531
1624087218.3449228,11,64.88999938964844
1624087293.1477027,12,70.29000091552734
1624087367.1077895,13,69.9800033569336
1624087442.6406374,14,73.91999816894531
1624087521.0298023,15,74.91999816894531
1624087601.4290001,16,70.30000305175781
1624087684.9212325,17,72.41999816894531
1624087769.5130913,18,75.9800033569336
1624087852.9023206,19,78.94000244140625
1624087933.5000532,20,76.70999908447266
1624088012.5115738,21,71.30999755859375
1624088093.1166801,22,74.98999786376953
1624088176.5813122,23,73.61000061035156
1624088259.5604467,24,76.23999786376953
1624088340.7768805,25,80.08000183105469
1624088421.6513877,26,71.61000061035156
1624088504.1444144,27,80.52999877929688
1624088587.3342383,28,78.98999786376953
1624088668.4183347,29,80.66000366210938
1624088748.0253353,30,80.83999633789062
1624088827.4546008,31,82.47000122070312
1624088909.9233227,32,82.19000244140625
1624088994.2629335,33,82.83000183105469
1624089076.6770072,34,81.08000183105469
1624089157.5408285,35,81.22000122070312
1624089238.5744853,36,76.88999938964844
1624089320.9049716,37,83.9800033569336
1624089403.6507077,38,84.12000274658203
1624089484.3626554,39,83.06999969482422
1624089564.9681811,40,81.66000366210938
1624089647.75375,41,81.0
1624089730.749883,42,83.79000091552734
1624089810.9970334,43,84.80999755859375
1624089892.1183293,44,82.30999755859375
1624089973.9853213,45,81.44999694824219
1624090054.1801834,46,83.98999786376953
1624090134.1648128,47,70.97000122070312
1624090216.1350324,48,84.87999725341797
1624090298.087968,49,84.41999816894531
1624090379.6418962,50,84.33000183105469
1624090460.942045,51,81.88999938964844
1624090543.1979208,52,83.02999877929688
1624090624.9072297,53,83.73999786376953
1624090705.2358658,54,82.7699966430664
1624090785.8322647,55,82.30000305175781
1624090867.9199986,56,86.05999755859375
1624090951.6497278,57,85.62999725341797
1624091034.0805886,58,81.86000061035156
1624091113.890749,59,83.91000366210938
1624091194.0473335,60,85.55000305175781
1624091276.428419,61,82.13999938964844
1624091358.4612565,62,84.7699966430664
1624091439.608087,63,83.12999725341797
1624091519.3979242,64,81.16000366210938
1624091600.702566,65,85.27999877929688
1624091684.6432676,66,86.0
1624091767.7692242,67,86.06999969482422
1624091848.2901688,68,84.83000183105469
1624091927.3744583,69,83.80000305175781
1624092006.6910694,70,84.38999938964844
1624092088.8869562,71,84.19000244140625
1624092173.0044653,72,87.36000061035156
1624092255.3955727,73,82.19999694824219
1624092336.6801152,74,83.3499984741211
1624092417.1280744,75,83.86000061035156
1624092498.8940024,76,85.3499984741211
1624092583.9505405,77,87.1500015258789
1624092666.254854,78,83.41999816894531
1624092746.5215847,79,87.05999755859375
1624092825.9425216,80,87.83999633789062
1624092908.4430494,81,85.88999938964844
1624092992.9278526,82,88.01000213623047
1624093076.5962162,83,84.06999969482422
1624093156.2339606,84,83.44000244140625
1624093237.0118358,85,87.23999786376953
1624093316.4480836,86,87.81999969482422
1624093398.4420075,87,86.0
1624093482.5882301,88,84.18000030517578
1624093565.3470628,89,88.69999694824219
1624093646.3498833,90,88.13999938964844
1624093726.79676,91,88.94000244140625
1624093809.557169,92,88.19000244140625
1624093893.7010827,93,85.66999816894531
1624093975.236492,94,86.22000122070312
1624094055.0035,95,89.69999694824219
1624094135.273023,96,86.87999725341797
1624094218.1131876,97,89.31999969482422
1624094302.89199,98,85.73999786376953
1624094383.348438,99,86.93000030517578
1624094463.3128884,100,86.12000274658203
1624094543.451957,101,87.06999969482422
1624094625.5873265,102,88.87000274658203
1624094707.7503662,103,88.87000274658203
1624094788.223351,104,89.91999816894531
1624094868.7094574,105,86.80999755859375
1624094950.6913967,106,89.29000091552734
1624095033.295982,107,81.19000244140625
1624095114.247662,108,89.7699966430664
1624095195.204522,109,89.22000122070312
1624095276.0016558,110,89.08999633789062
1624095356.6201327,111,89.27999877929688
1624095437.368719,112,88.5199966430664
1624095519.9670591,113,86.0199966430664
1624095602.0499866,114,89.16000366210938
1624095682.4014313,115,89.33999633789062
1624095762.1149929,116,87.62000274658203
1624095843.0778956,117,89.81999969482422
1624095924.9388034,118,89.45999908447266
1624096006.1975126,119,90.38999938964844
1624096086.2320602,120,91.12999725341797
1624096167.367782,121,90.12999725341797
1624096251.0981624,122,90.87999725341797
1624096334.8761418,123,91.20999908447266
1624096415.5377364,124,90.63999938964844
1624096495.5788927,125,91.58999633789062
1624096577.391245,126,89.45999908447266
1624096659.4652221,127,91.38999938964844
1624096741.9070013,128,91.51000213623047
1624096822.2113843,129,91.75
1624096902.8274996,130,90.75
1624096985.6553345,131,90.33999633789062
1624097069.4701545,132,91.33000183105469
1624097150.574313,133,91.19999694824219
1624097229.32674,134,91.04000091552734
1624097307.9690828,135,91.86000061035156
1624097389.8451228,136,92.29000091552734
1624097474.2369354,137,91.98999786376953
1624097557.2674644,138,92.26000213623047
1624097638.7711215,139,92.37000274658203
1624097718.2469869,140,91.55000305175781
1624097798.2686005,141,92.4800033569336
1624097881.2967463,142,92.37999725341797
1624097965.1230805,143,93.31999969482422
1624098045.9519875,144,92.5999984741211
1624098125.3699448,145,93.12999725341797
1624098207.102359,146,93.01000213623047
1624098291.0690844,147,93.1500015258789
1624098374.6887987,148,93.25
1624098455.310254,149,92.80000305175781
1624098533.9733572,150,92.72000122070312
1624098612.2944345,151,92.13999938964844
1624098693.0910773,152,93.77999877929688
1624098776.8374991,153,93.12000274658203
1624098860.6778889,154,93.05000305175781
1624098941.4415214,155,93.80000305175781
1624099021.2403493,156,93.16999816894531
1624099101.5844707,157,93.3499984741211
1624099184.226727,158,94.22000122070312
1624099268.473238,159,94.62999725341797
1624099349.2889943,160,94.04000091552734
1624099428.6759496,161,94.47000122070312
1624099509.5904298,162,94.6500015258789
1624099593.5560298,163,94.4800033569336
1624099677.1057587,164,94.9800033569336
1624099757.7750676,165,94.48999786376953
1624099836.575262,166,94.48999786376953
1624099916.8478825,167,94.69000244140625
1624099999.1801407,168,95.12999725341797
1624100081.2403615,169,94.80000305175781
1624100161.833721,170,95.52999877929688
1624100242.3327394,171,95.30000305175781
1624100323.615179,172,95.16999816894531
1624100406.4637942,173,95.25
1624100487.8670263,174,95.51000213623047
1624100567.1832561,175,95.5199966430664
1624100647.191169,176,95.44000244140625
1624100729.6506453,177,95.7300033569336
1624100811.8141687,178,95.66999816894531
1624100893.4431398,179,95.87999725341797
1624100971.2188313,180,95.69999694824219
1624101043.7380378,181,95.75
1624101116.5996923,182,95.68000030517578
1624101189.120462,183,96.05999755859375
1624101262.1566093,184,95.80999755859375
1624101334.7406492,185,95.91999816894531
1624101407.1358469,186,95.91000366210938
1624101479.7933407,187,95.83000183105469
1624101552.7567916,188,95.91000366210938
1624101625.0894907,189,95.94000244140625
1624101697.985104,190,95.94000244140625
1624101770.64113,191,95.9000015258789
1624101843.3592975,192,95.94000244140625
1624101916.4144547,193,95.9800033569336
1624101988.8677888,194,95.95999908447266
1624102061.4073925,195,95.8499984741211
1624102134.0809271,196,95.98999786376953
1624102206.2566347,197,95.94000244140625
1624102278.8563092,198,95.86000061035156
1624102351.582011,199,95.93000030517578
