Wall time,Step,Value
1624087481.2434788,0,37.540000915527344
1624087545.9916625,1,49.4900016784668
1624087614.3527455,2,55.529998779296875
1624087683.9031992,3,63.52000045776367
1624087756.2465565,4,65.44000244140625
1624087827.0135183,5,60.599998474121094
1624087896.228968,6,66.72000122070312
1624087964.3397431,7,73.6500015258789
1624088031.3865247,8,77.22000122070312
1624088099.3667753,9,72.77999877929688
1624088169.7541318,10,76.94000244140625
1624088239.3957803,11,80.0999984741211
1624088307.322734,12,80.12000274658203
1624088373.659595,13,80.95999908447266
1624088439.266536,14,76.62999725341797
1624088505.679067,15,79.83000183105469
1624088574.6458914,16,78.20999908447266
1624088642.5780246,17,78.0999984741211
1624088709.388862,18,80.72000122070312
1624088775.4628208,19,79.81999969482422
1624088841.4877365,20,80.55000305175781
1624088910.0639722,21,83.72000122070312
1624088980.8678646,22,79.68000030517578
1624089049.19351,23,81.4000015258789
1624089115.8972275,24,82.68000030517578
1624089182.3831122,25,83.58999633789062
1624089248.1843092,26,84.5
1624089316.1341877,27,82.13999938964844
1624089384.5913289,28,81.81999969482422
1624089450.529593,29,83.19999694824219
1624089515.9203815,30,80.91000366210938
1624089580.5869458,31,84.0999984741211
1624089647.9098816,32,83.36000061035156
1624089717.3100586,33,82.9000015258789
1624089785.3250191,34,85.05999755859375
1624089852.601752,35,81.54000091552734
1624089919.1097012,36,85.62000274658203
1624089984.681635,37,84.11000061035156
1624090051.356518,38,79.80999755859375
1624090118.6202908,39,84.66000366210938
1624090185.2992804,40,84.38999938964844
1624090250.9775844,41,81.38999938964844
1624090314.885765,42,85.16000366210938
1624090380.5650885,43,85.01000213623047
1624090448.1567178,44,85.2699966430664
1624090516.610868,45,83.0
1624090583.6918774,46,87.19999694824219
1624090650.6552966,47,86.5199966430664
1624090717.102086,48,80.31999969482422
1624090784.9872665,49,84.44999694824219
1624090855.6773517,50,84.33999633789062
1624090924.6904135,51,85.63999938964844
1624090991.9653952,52,84.62999725341797
1624091058.405503,53,78.94000244140625
1624091123.4263844,54,84.37999725341797
1624091190.7288222,55,85.70999908447266
1624091259.7204287,56,83.76000213623047
1624091327.3174667,57,86.0
1624091394.2876036,58,86.86000061035156
1624091460.1966946,59,84.0
1624091526.3912501,60,87.02999877929688
1624091595.8230739,61,83.69000244140625
1624091666.9449108,62,85.13999938964844
1624091736.9016755,63,87.87000274658203
1624091805.379268,64,87.06999969482422
1624091873.1949878,65,86.37000274658203
1624091940.8859713,66,88.29000091552734
1624092010.5139692,67,84.5199966430664
1624092080.737858,68,87.54000091552734
1624092151.3212197,69,87.36000061035156
1624092220.700189,70,85.55000305175781
1624092287.7758884,71,88.61000061035156
1624092355.5778284,72,86.48999786376953
1624092423.6194246,73,88.06999969482422
1624092493.050112,74,85.23999786376953
1624092565.298255,75,85.7699966430664
1624092634.6985977,76,82.95999908447266
1624092703.1774578,77,87.98999786376953
1624092770.9884405,78,84.69000244140625
1624092838.548099,79,87.04000091552734
1624092908.7242932,80,87.95999908447266
1624092980.5097914,81,88.01000213623047
1624093051.1597087,82,87.44000244140625
1624093119.8780668,83,84.41000366210938
1624093188.6292443,84,89.12999725341797
1624093257.8383615,85,87.37000274658203
1624093326.6966708,86,85.95999908447266
1624093396.9102695,87,89.1500015258789
1624093468.566528,88,88.20999908447266
1624093538.173645,89,89.1500015258789
1624093606.1478662,90,87.79000091552734
1624093673.177358,91,86.93000030517578
1624093739.5133026,92,89.70999908447266
1624093808.7217493,93,89.66999816894531
1624093879.2820377,94,88.36000061035156
1624093947.572672,95,88.08999633789062
1624094013.601906,96,89.70999908447266
1624094080.0515466,97,87.68000030517578
1624094146.0870094,98,87.16000366210938
1624094214.8966658,99,88.30999755859375
1624094285.8737552,100,90.0
1624094354.5930092,101,88.37000274658203
1624094422.9886062,102,87.06999969482422
1624094489.9843066,103,89.13999938964844
1624094556.474125,104,89.02999877929688
1624094624.504353,105,88.91999816894531
1624094694.028043,106,89.7699966430664
1624094761.4366844,107,89.91000366210938
1624094827.4820821,108,90.52999877929688
1624094891.8550172,109,89.4800033569336
1624094957.2548337,110,88.94000244140625
1624095024.9489095,111,89.76000213623047
1624095092.679451,112,89.30999755859375
1624095158.6408088,113,89.66999816894531
1624095224.8518655,114,90.69000244140625
1624095291.0004075,115,88.70999908447266
1624095358.5931742,116,90.54000091552734
1624095426.6219854,117,91.47000122070312
1624095495.2964187,118,90.87999725341797
1624095561.9560983,119,87.2300033569336
1624095627.4840765,120,90.94000244140625
1624095691.9149218,121,90.86000061035156
1624095757.4282258,122,90.66999816894531
1624095825.0294523,123,90.48999786376953
1624095892.2487562,124,90.93000030517578
1624095957.801868,125,90.61000061035156
1624096023.231766,126,91.08999633789062
1624096090.330109,127,91.22000122070312
1624096159.8817613,128,90.5199966430664
1624096229.961842,129,91.77999877929688
1624096298.397431,130,92.41000366210938
1624096365.3308363,131,91.41000366210938
1624096431.060445,132,92.44000244140625
1624096497.829649,133,91.69999694824219
1624096566.4501073,134,92.62999725341797
1624096634.5165818,135,91.41000366210938
1624096702.4150536,136,92.36000061035156
1624096768.5328205,137,92.41000366210938
1624096834.1773026,138,91.91999816894531
1624096901.6371624,139,92.5199966430664
1624096972.0193098,140,92.5
1624097041.7090478,141,92.19999694824219
1624097109.7020142,142,92.56999969482422
1624097177.566039,143,92.30000305175781
1624097245.5053408,144,92.36000061035156
1624097314.419493,145,92.47000122070312
1624097384.722844,146,93.62999725341797
1624097456.056964,147,93.33000183105469
1624097525.1819239,148,93.30999755859375
1624097592.4398406,149,92.0999984741211
1624097659.759095,150,93.08999633789062
1624097726.7008646,151,92.66000366210938
1624097795.6009266,152,92.58999633789062
1624097865.4159062,153,93.18000030517578
1624097934.9318254,154,93.8499984741211
1624098002.1128447,155,93.30999755859375
1624098069.5267038,156,93.63999938964844
1624098136.789651,157,94.33999633789062
1624098206.0501502,158,94.16000366210938
1624098277.4312942,159,93.80000305175781
1624098347.6966085,160,94.4800033569336
1624098417.007899,161,93.91999816894531
1624098486.066905,162,94.16000366210938
1624098555.1819496,163,94.69000244140625
1624098624.507606,164,94.38999938964844
1624098694.8610795,165,94.5199966430664
1624098766.7607844,166,94.62000274658203
1624098837.710134,167,94.38999938964844
1624098906.5195584,168,94.94000244140625
1624098974.068657,169,94.94999694824219
1624099041.494925,170,95.19000244140625
1624099108.5430303,171,94.91000366210938
1624099177.7424233,172,95.38999938964844
1624099248.500871,173,95.30999755859375
1624099315.8732498,174,95.38999938964844
1624099382.1232722,175,95.44999694824219
1624099448.4908845,176,95.29000091552734
1624099516.262643,177,95.69999694824219
1624099586.3286083,178,95.63999938964844
1624099656.5267458,179,95.61000061035156
1624099724.5424194,180,95.80000305175781
1624099791.8282473,181,95.87000274658203
1624099858.8139598,182,95.80000305175781
1624099926.098163,183,95.69000244140625
1624099995.0904028,184,95.87999725341797
1624100064.5117733,185,95.80000305175781
1624100132.0592642,186,95.94000244140625
1624100198.2555575,187,96.0
1624100263.6990921,188,95.94000244140625
1624100329.3720512,189,95.86000061035156
1624100397.7959368,190,95.94000244140625
1624100466.0106707,191,95.94999694824219
1624100532.3436868,192,95.9800033569336
1624100597.737582,193,96.05999755859375
1624100663.5960052,194,95.95999908447266
1624100731.3372297,195,96.01000213623047
1624100801.1518524,196,96.0199966430664
1624100868.8049636,197,96.05000305175781
1624100932.3806424,198,96.0
1624100993.4619434,199,96.05999755859375
